len, freq, err, condition, pred
1, 0.002, 0.246913580246914, age>80.5, 0.555555555555556
3, 0.201, 0.0532156229837909, age<=73.5 & day<=18.5 & month_may>0.5, 0.0563961485557084
3, 0, 0, age<=75.5 & age>73.5 & balance<=163.5, 0
3, 0.002, 0, age>73.5 & balance>163.5 & marital_married<=0.5, 1
3, 0.002, 0, age>75.5 & balance<=366.5 & day<=23.5, 0
1, 0.349, 0.0163506186491839, duration<=132, 0.0166270783847981
4, 0.002, 0, age<=79.5 & age>75.5 & balance>366.5 & duration>132, 1
3, 0, 0, age>75.5 & day>23.5 & education_secondary<=0.5, 0
3, 0.001, 0, age<=79.5 & age>75.5 & education_secondary>0.5, 1
1, 0.681, 0.046365189548893, duration<=262.5, 0.0487408610885459
3, 0.001, 0, age>79.5 & day>16.5 & duration>262.5, 1
1, 0.952, 0.102260047045064, pdays<=302.5, 0.115630447414294
2, 0, 0, pdays<=302.5 & pdays>301.5, 1
1, 0.98, 0.0941945529656256, duration<=1063.5, 0.105278012983347
3, 0, 0, duration>652.5 & duration<=713 & pdays>302.5, 1
2, 0.001, 0, duration>1063.5 & pdays>302.5, 0
1, 0.811, 0.0594135558330805, duration<=371.5, 0.0634379263301501
2, 0.074, 0.0360504425647716, duration<=371.5 & job_services>0.5, 0.0374531835205993
1, 0.527, 0.0884440593524423, balance<=495.5, 0.0980597797587834
1, 0.473, 0.116896710048102, balance>495.5, 0.135166764189585
3, 0.001, 0, duration>595.5 & previous>3.5 & job_services>0.5, 1
2, 0.077, 0.00716808507865344, balance<=-1.5 & duration<=419.5, 0.0072202166064982
2, 0.082, 0.0418551394982371, age>27 & balance<=-1.5, 0.0437710437710438
2, 0.008, 0, balance<=-1.5 & month_aug>0.5, 0
1, 0.806, 0.0573347180991441, duration<=362.5, 0.0610634648370497
2, 0.163, 0.0343824674781867, balance<=2.5 & duration<=535.5, 0.0356536502546689
2, 0.011, 0, day>28.5 & education_primary>0.5, 0
1, 0.969, 0.0890164777810855, duration<=885.5, 0.0987724807308022
2, 0.15, 0.0438439392301038, duration<=921 & loan_no<=0.5, 0.0459558823529412
2, 0.01, 0.0270061728395062, balance>2493.5 & loan_no<=0.5, 0.0277777777777778
1, 0.954, 0.0848799484784333, duration<=768.5, 0.0936503334299797
3, 0, 0, duration<=759.5 & duration>751.5 & previous<=2.5, 1
3, 0, 0, duration<=768.5 & duration>751.5 & previous>2.5, 0
3, 0.001, 0, duration<=768.5 & duration>759.5 & education_secondary<=0.5, 0
3, 0, 0, day<=2.5 & duration>768.5 & duration<=800.5, 1
2, 0.001, 0, duration<=1118.5 & duration>1110.5, 0
1, 0.048, 0.0332936979785969, balance<=-226.5, 0.0344827586206897
4, 0.001, 0, balance>-226.5 & balance<=333.5 & duration<=1141.5 & duration>1118.5, 1
1, 0.952, 0.105370274771671, balance>-226.5, 0.119697850087159
1, 0.826, 0.0979835226671971, balance<=2044.5, 0.110107095046854
1, 0.303, 0.110144492400075, education_tertiary>0.5, 0.126027397260274
3, 0, 0, balance>2044.5 & balance<=2250 & duration>1141.5, 0
1, 0.174, 0.121635259036878, balance>2044.5, 0.14171974522293
3, 0.001, 0, balance>2044.5 & duration>1141.5 & duration<=1222.5, 0
2, 0, 0, balance>3168 & duration>1222.5, 1
3, 0.001, 0, age<=49.5 & duration>1530 & duration<=1711.5, 1
1, 0.972, 0.0905913705937288, duration<=924.5, 0.100739897552647
3, 0, 0, age<=60 & duration>490 & month_dec>0.5, 0
3, 0, 0, age>60 & duration>490 & month_dec>0.5, 1
2, 0.001, 0, age<=20.5 & balance>690.5, 0
2, 0.001, 0, age<=20.5 & previous>1.5, 0
1, 0.98, 0.101920616392912, balance<=9397.5, 0.11518915866742
1, 0.02, 0.116873630387144, balance>9397.5, 0.135135135135135
1, 0.645, 0.0437780790199153, duration<=242, 0.0458833619210978
2, 0.099, 0.0451113818173354, day<=11.5 & month_may>0.5, 0.0473537604456825
2, 0.209, 0.00786320192514078, duration<=283.5 & month_may>0.5, 0.00792602377807133
5, 0.001, 0, balance<=-444.5 & day>11.5 & duration>283.5 & contact_unknown<=0.5 & month_may>0.5, 1
1, 0.978, 0.103322691118091, balance>-444.5, 0.117015262860373
2, 0.001, 0, duration>892 & duration<=898, 1
1, 0.973, 0.0907497593434837, duration<=943.5, 0.100938299687233
2, 0.002, 0, balance<=4388.5 & balance>4267.5, 0
2, 0.001, 0, balance>4388.5 & balance<=4422, 0
2, 0.001, 0, balance>4508.5 & balance<=4567.5, 0
2, 0.001, 0, balance>4508.5 & previous>9.5, 0
1, 0.899, 0.104635244144645, campaign<=5.5, 0.118732697631498
1, 0.491, 0.162615846420745, duration>183.5, 0.204391891891892
1, 0.989, 0.0977974946168126, duration<=1301.5, 0.109868604976237
1, 0.91, 0.10028510453525, pdays<=185.5, 0.11306990881459
2, 0.024, 0.0229757785467128, duration<=101.5 & month_nov>0.5, 0.0235294117647059
3, 0.001, 0, day<=14.5 & day>13.5 & month_nov>0.5, 1
1, 0.989, 0.0991034807617924, age<=71, 0.111545988258317
2, 0.001, 0, day>27.5 & pdays>451, 0
2, 0.001, 0, balance<=14125.5 & balance>13563.5, 0
2, 0, 0, balance>17883 & balance<=18221, 1
2, 0.001, 0, balance>15178 & month_feb>0.5, 0
2, 0.006, 0, job_unknown>0.5 & month_oct<=0.5, 0
2, 0, 0, duration<=1323.5 & duration>1310, 1
2, 0.001, 0, age<=32.5 & duration>1363.5, 1
2, 0.577, 0.103202389865093, campaign<=2.5 & marital_divorced<=0.5, 0.116858237547893
1, 0.996, 0.100893785790781, duration<=1467.5, 0.113857261871702
2, 0.001, 0, duration>1467.5 & marital_divorced>0.5, 1
3, 0, 0, age>63 & pdays>113.5 & marital_divorced>0.5, 1
3, 0.001, 0, pdays>113.5 & pdays<=131 & marital_divorced>0.5, 0
1, 0.249, 0.210177186936151, duration>315.5, 0.300443458980044
1, 0.982, 0.0975220628145037, age<=66.5, 0.109515765765766
2, 0.102, 0.021210185001579, day>25.5 & duration<=185.5, 0.021680216802168
2, 0.508, 0.0275057348064301, duration<=195.5 & month_feb<=0.5, 0.0283070223189984
4, 0.001, 0, age<=26.5 & duration>185.5 & duration<=195.5 & month_feb>0.5, 1
1, 0.537, 0.0318696365558986, duration<=195.5, 0.0329557157569516
3, 0, 0, duration>185.5 & duration<=195.5 & previous>9.5, 0
1, 0.617, 0.0924279942446782, balance<=711.5, 0.103046594982079
1, 0.383, 0.117386147215076, balance>711.5, 0.135838150289017
1, 0.396, 0.0802467931712493, balance<=258, 0.0879888268156425
3, 0.001, 0, balance<=258 & day>29.5 & duration>674, 1
3, 0.001, 0, age<=27.5 & day>29.5 & campaign<=1.5, 0
1, 0.999, 0.101882605705678, age<=85, 0.115139773041794
4, 0, 0, balance>9466.5 & day>13.5 & campaign<=1.5 & month_aug>0.5, 1
1, 0.006, 0.2475, age>76.5, 0.55
4, 0.007, 0.0369822485207101, duration<=225.5 & campaign>1.5 & job_admin>0.5 & education_secondary<=0.5, 0.0384615384615385
1, 0.88, 0.0668073887702259, duration<=482.5, 0.0719899402703552
1, 0.12, 0.245707491082045, duration>482.5, 0.43448275862069
1, 0.92, 0.100009675732855, balance<=3931.5, 0.112714156898106
3, 0.001, 0, balance<=3931.5 & campaign>5.5 & poutcome_success>0.5, 1
3, 0.001, 0, balance>3931.5 & education_secondary>0.5 & poutcome_success>0.5, 1
1, 0.968, 0.101834360132303, balance<=7468.5, 0.115077098800685
2, 0, 0, age>81.5 & balance>7468.5, 1
3, 0, 0, balance>7486 & duration>206.5 & month_mar>0.5, 1
3, 0, 0, duration<=218 & previous>2.5 & month_mar>0.5, 1
3, 0.001, 0, duration>218 & previous>2.5 & month_mar>0.5, 0
3, 0.002, 0, balance>15178 & duration>461.5 & duration<=868, 0
2, 0, 0, balance>15178 & duration>868, 1
2, 0.001, 0, duration>1230.5 & campaign>6.5, 1
2, 0.042, 0.0439317867036011, day>18.5 & campaign>6.5, 0.0460526315789474
3, 0.001, 0, duration<=829.5 & duration>804 & pdays>302.5, 0
3, 0.001, 0, duration>829.5 & duration<=878.5 & pdays>302.5, 1
2, 0.009, 0.0293847566574839, age<=30.5 & pdays>302.5, 0.0303030303030303
2, 0.001, 0, day<=1.5 & job_services>0.5, 0
1, 0.929, 0.076161398848397, duration<=633.5, 0.0830604346531706
2, 0, 0, duration<=629.5 & duration>628.5, 0
3, 0.001, 0, duration<=633.5 & duration>629.5 & campaign>3.5, 1
3, 0, 0, day<=5.5 & duration>633.5 & duration<=645, 1
2, 0.002, 0.138888888888889, day<=5.5 & duration>1160, 0.833333333333333
1, 0.97, 0.103921677417801, balance>-358, 0.11779806046777
2, 0.024, 0.0116262975778547, duration<=881.5 & job_housemaid>0.5, 0.0117647058823529
1, 0.905, 0.0960061214363855, age<=56.5, 0.107579462102689
2, 0.074, 0.0255298853960639, balance<=-32.5 & duration<=541, 0.0262172284644195
4, 0, 0, balance>-42.5 & balance<=-32.5 & duration>541 & month_jun<=0.5, 1
2, 0.002, 0, balance>-32.5 & balance<=-22.5, 0
2, 0.002, 0, balance>-32.5 & balance<=-21.5, 0
3, 0, 0, previous<=5.5 & previous>4.5 & month_jun>0.5, 0
1, 0.021, 0.1875, previous>5.5, 0.25
3, 0, 0, duration>427.5 & job_student>0.5 & month_jun>0.5, 0
1, 0.577, 0.0368971010242166, duration<=208.5, 0.0383693045563549
4, 0.001, 0, balance>857.5 & duration<=1141.5 & duration>1074.5 & contact_cellular<=0.5, 1
3, 0, 0, age>39 & duration<=1141.5 & duration>1118.5, 1
4, 0, 0, duration<=1141.5 & duration>1134 & job_blue_collar<=0.5 & contact_cellular<=0.5, 0
3, 0, 0, duration<=1141.5 & duration>1134 & job_blue_collar>0.5, 1
3, 0, 0, duration>1141.5 & duration<=1179.5 & campaign<=3.5, 0
3, 0.001, 0, duration<=1164.5 & duration>1131.5 & contact_cellular>0.5, 1
4, 0, 0, balance<=752.5 & duration<=1201.5 & duration>1164.5 & contact_cellular>0.5, 1
1, 0.369, 0.119298267237979, balance>752.5, 0.138473053892216
2, 0, 0, duration<=1201.5 & duration>1199.5, 0
2, 0.647, 0.121530798844691, duration<=1308 & contact_cellular>0.5, 0.141573994867408
1, 0.973, 0.103563323217975, balance>-396.5, 0.117329545454545
3, 0.001, 0, balance<=213.5 & duration>1201.5 & month_jul>0.5, 1
1, 0.653, 0.125370964463654, contact_cellular>0.5, 0.146971622193986
1, 0.999, 0.102120147680489, balance<=29440.5, 0.115448504983389
2, 0.001, 0, balance<=29440.5 & balance>24288, 0
2, 0, 0, balance<=29440.5 & balance>27535, 0
1, 0.845, 0.096067023758943, age>30, 0.107657068062827
2, 0.001, 0, age<=20.5 & balance>1811, 0
2, 0.001, 0, age<=20.5 & pdays>99, 0
2, 0.001, 0, age<=22.5 & duration>440.5, 0
1, 0.984, 0.0960810998898299, duration<=1155, 0.107675007028395
2, 0.001, 0, duration>1155 & duration<=1180, 0
1, 0.016, 0.241309968399885, duration>1155, 0.593220338983051
2, 0.001, 0, day<=2.5 & job_self_employed>0.5, 0
4, 0, 0, age<=41.5 & balance>1161.5 & duration>277.5 & month_mar>0.5, 1
4, 0, 0, age>41.5 & balance>1161.5 & duration>277.5 & month_mar>0.5, 0
4, 0, 0, age<=79.5 & age>77.5 & balance<=2918 & education_primary<=0.5, 0
2, 0.001, 0, age>77.5 & balance>2918, 1
3, 0.001, 0, balance<=1452.5 & day<=1.5 & poutcome_success>0.5, 1
2, 0.001, 0, age>77.5 & day<=1.5, 1
1, 0.055, 0.0431807277594, balance<=-186.5, 0.0452261306532663
3, 0, 0, duration<=382.5 & duration>374.5 & previous>1.5, 0
3, 0.011, 0, day<=7 & pdays<=365.5 & pdays>275.5, 0
1, 0.784, 0.102581923487273, day>7, 0.116049382716049
3, 0, 0, duration<=204.5 & duration>202.5 & month_feb>0.5, 1
3, 0.04, 0.0394070182022894, balance<=-143.5 & campaign<=3.5 & job_services<=0.5, 0.0410958904109589
4, 0.001, 0, balance<=-143.5 & balance>-198.5 & duration>382.5 & job_services>0.5, 1
3, 0.002, 0, age>60.5 & balance<=798.5 & duration>507.5, 1
1, 0.358, 0.119272733362881, balance>798.5, 0.138437741686002
4, 0.001, 0, balance>798.5 & duration<=698.5 & duration>676.5 & campaign<=8.5, 0
3, 0.001, 0, duration<=698.5 & duration>676.5 & campaign>8.5, 1
3, 0.001, 0, balance>798.5 & balance<=864 & duration>698.5, 1
3, 0, 0, balance>864 & duration>698.5 & job_unemployed>0.5, 0
3, 0, 0, age<=54.5 & age>44.5 & month_dec>0.5, 1
3, 0.001, 0, balance<=673.5 & housing_no<=0.5 & month_dec>0.5, 1
3, 0, 0, campaign>1.5 & housing_no<=0.5 & month_dec>0.5, 0
3, 0, 0, age<=30.5 & pdays>129 & month_dec>0.5, 1
5, 0, 0, age>30.5 & campaign<=1.5 & pdays>129 & housing_no>0.5 & month_dec>0.5, 0
4, 0, 0, balance>15178 & duration>461.5 & campaign>4.5 & housing_no<=0.5, 1
3, 0.001, 0, balance>15178 & duration>461.5 & housing_no>0.5, 0
1, 0.94, 0.0809553992871759, duration<=692, 0.0888496616651956
2, 0.068, 0.0428821324448147, duration<=850.5 & campaign>6.5, 0.0448979591836735
3, 0.035, 0.04501209002418, duration<=850.5 & campaign>6.5 & campaign<=9.5, 0.047244094488189
2, 0.011, 0.0475, campaign>9.5 & month_aug>0.5, 0.05
2, 0.068, 0.0498614958448754, duration<=894.5 & campaign>6.5, 0.0526315789473684
3, 0.002, 0, balance<=1097 & duration>850.5 & campaign>6.5, 1
3, 0.009, 0.0302734375, age<=42.5 & balance>1097 & campaign>6.5, 0.03125
3, 0.001, 0, age>42.5 & duration>850.5 & campaign>6.5, 1
1, 0.642, 0.0435663514404776, duration<=240.5, 0.045650301464255
1, 0.918, 0.100013043726277, balance<=3859, 0.112718505123568
1, 0.082, 0.125850186928517, balance>3859, 0.147651006711409
2, 0.008, 0.0322222222222222, balance<=-143.5 & marital_divorced>0.5, 0.0333333333333333
1, 0.061, 0.0433884297520661, balance<=-131.5, 0.0454545454545455
2, 0.077, 0.0106749133067647, balance<=-1.5 & duration<=422.5, 0.0107913669064748
3, 0, 0, balance>-1.5 & duration<=759.5 & duration>751.5, 1
3, 0.001, 0, duration<=767.5 & duration>759.5 & education_secondary<=0.5, 0
3, 0.001, 0, balance<=233.5 & duration>767.5 & duration<=800.5, 0
1, 0.978, 0.0932413341250179, duration<=1015, 0.104072398190045
2, 0.001, 0, duration>1015 & job_entrepreneur>0.5, 1
3, 0, 0, age<=28.5 & day<=1.5 & campaign>1.5, 1
2, 0.199, 0.0425254516298135, duration<=541 & campaign>3.5, 0.0445062586926286
1, 0.899, 0.0691592327411077, duration<=525.5, 0.0747462319286373
1, 0.001, 0, age>86.5, 1
2, 0, 0, previous>4.5 & month_mar>0.5, 0
1, 0.004, 0.195555555555556, age<=21.5, 0.266666666666667
2, 0.074, 0.00740699487636445, duration<=129.5 & duration>107.5, 0.00746268656716418
1, 0.649, 0.0928516296989162, balance<=824.5, 0.103580562659847
2, 0, 0, balance<=618.5 & balance>617.5, 0
1, 0.993, 0.0996063232573251, duration<=1406, 0.112193763919822
3, 0.002, 0, age>55.5 & balance>824.5 & education_unknown>0.5, 0
3, 0.002, 0, age<=37.5 & day<=3.5 & month_jul>0.5, 0
2, 0.02, 0.0394070182022894, day<=3.5 & contact_unknown>0.5, 0.0410958904109589
4, 0.003, 0, age<=37.5 & day<=3.5 & duration>447.5 & duration<=701, 0
2, 0.011, 0.0464009518143962, age<=37.5 & job_entrepreneur>0.5, 0.0487804878048781
4, 0, 0, age>37.5 & day>22.5 & duration<=1079.5 & duration>967.5, 1
4, 0.001, 0, age>37.5 & balance<=2163.5 & duration>1079.5 & duration<=1134.5, 1
3, 0, 0, age>37.5 & age<=38.5 & duration>1134.5, 0
5, 0, 0, age>37.5 & balance>2163.5 & day<=20.5 & duration>1079.5 & month_jul>0.5, 0
4, 0.001, 0, balance>2163.5 & day>20.5 & duration>1079.5 & duration<=1356.5, 0
2, 0, 0, duration>1141.5 & duration<=1159.5, 1
1, 0.809, 0.0977292270581124, balance<=1823, 0.109781121751026
1, 0.51, 0.107079119571684, age<=39.5, 0.121951219512195
4, 0.001, 0, age>39.5 & balance<=1823 & balance>1197.5 & duration>1141.5, 1
3, 0.001, 0, balance>1823 & duration>1141.5 & duration<=1202.5, 0
1, 0.191, 0.120524825420161, balance>1823, 0.140173410404624
1, 0.979, 0.100007900028727, previous<=5.5, 0.11271186440678
3, 0, 0, age>30.5 & job_student>0.5 & month_jun>0.5, 0
3, 0, 0, day<=12.5 & pdays>279.5 & month_mar>0.5, 1
1, 0.424, 0.101181325798117, age>41.5, 0.114229765013055
1, 0.641, 0.114265927977839, balance>203.5, 0.131578947368421
4, 0.001, 0, day>12.5 & day<=17.5 & job_management>0.5 & month_mar>0.5, 0
1, 0.634, 0.098124328732929, day>12.5, 0.110287707061901
2, 0, 0, day>23.5 & month_mar>0.5, 0
1, 0.356, 0.0782200464869911, balance<=196.5, 0.0855365474339036
4, 0.001, 0, balance<=196.5 & balance>5.5 & day>29.5 & duration>382.5, 1
4, 0.001, 0, age<=24.5 & balance<=196.5 & balance>37.5 & duration>382.5, 0
3, 0, 0, balance>291.5 & balance<=297.5 & duration>382.5, 1
3, 0.001, 0, balance>297.5 & balance<=305.5 & duration>382.5, 0
1, 0.644, 0.114714951463464, balance>196.5, 0.132188841201717
3, 0.001, 0, age<=49.5 & duration<=1407.5 & duration>1390.5, 1
4, 0.001, 0, age<=49.5 & day>23.5 & duration<=1530 & duration>1407.5, 1
4, 0.001, 0, age<=49.5 & duration>1530 & duration<=1894 & job_management<=0.5, 1
2, 0.001, 0, duration>1530 & job_management>0.5, 0
2, 0, 0, duration>1894 & job_blue_collar<=0.5, 0
1, 0.687, 0.0946675470191188, balance<=984, 0.105877616747182
1, 0.313, 0.118177121702106, balance>984, 0.136925795053004
1, 0.899, 0.103016236686391, poutcome_failure<=0.5, 0.116615384615385
2, 0.001, 0, month_dec>0.5 & poutcome_failure>0.5, 0
1, 0.989, 0.0997787261835052, month_sep<=0.5, 0.11241610738255
3, 0, 0, age<=73.5 & age>71.5 & duration>509.5, 1
3, 0, 0, age<=75.5 & age>73.5 & job_retired<=0.5, 0
3, 0, 0, age>75.5 & day>23.5 & month_sep<=0.5, 0
2, 0, 0, age>75.5 & pdays>180.5, 1
1, 0.77, 0.104725430218953, day<=22.5, 0.118850987432675
2, 0.001, 0, duration>584.5 & month_sep>0.5, 1
3, 0.001, 0, balance<=2.5 & day>22.5 & month_sep>0.5, 1
1, 0.821, 0.107854740774914, balance>2.5, 0.122978436657682
2, 0.188, 0.0436321473011895, day>22.5 & duration<=345, 0.0457227138643068
3, 0.001, 0, duration>345 & marital_married>0.5 & month_sep>0.5, 1
2, 0.001, 0, balance<=6512.5 & balance>6412, 0
2, 0, 0, balance>6512.5 & balance<=6529.5, 1
1, 0.901, 0.0973034665680452, pdays<=181.5, 0.109235961951519
3, 0.001, 0, pdays<=103.5 & pdays>45 & month_mar>0.5, 0
1, 0.321, 0.0152505769327618, duration<=123.5, 0.0154905335628227
1, 0.001, 0, pdays>609.5, 0
1, 0, 0, balance<=-1914, 0
1, 0.024, 0.0433884297520661, balance<=-413.5, 0.0454545454545455
2, 0, 0, balance>-413.5 & balance<=-410.5, 1
1, 0.031, 0.0430159889619349, balance<=-356.5, 0.045045045045045
1, 0.035, 0.03753662109375, balance<=-316, 0.0390625
1, 1, 0.102259182100094, balance>-1914, 0.115629322268326
1, 0.979, 0.101945651221209, balance<=9295, 0.115221688788478
5, 0, 0, day>16.5 & duration<=920.5 & duration>904.5 & contact_unknown<=0.5 & month_may<=0.5, 0
5, 0.001, 0, age<=34.5 & day>18.5 & duration>558.5 & contact_unknown<=0.5 & month_may>0.5, 1
1, 0.655, 0.100293044205879, age<=44.5, 0.113080168776371
1, 0.506, 0.0291359351850719, duration<=182, 0.0300382304751502
1, 0.494, 0.162005508085587, duration>182, 0.203361344537815
2, 0.627, 0.0295103077487956, duration<=314 & pdays<=34.5, 0.0304367004852228
1, 0.251, 0.209823594480778, duration>314, 0.299559471365639
1, 0.115, 0.178803393121302, previous>1.5, 0.233173076923077
1, 0.167, 0.172634972150344, pdays>34.5, 0.221854304635762
1, 0.637, 0.142333984375, duration>136.5, 0.171875
4, 0, 0, balance<=97.5 & previous>1.5 & housing_no>0.5 & month_aug>0.5, 0
2, 0.769, 0.0574116246571089, age>29.5 & duration<=452.5, 0.0611510791366906
3, 0.074, 0.0498614958448753, age>29.5 & duration<=452.5 & month_nov>0.5, 0.0526315789473684
3, 0.001, 0, pdays<=451 & pdays>96.5 & month_sep>0.5, 1
2, 0.001, 0, pdays>451 & pdays<=465, 0
2, 0.001, 0, balance>2271.5 & pdays>451, 0
2, 0.001, 0, pdays>451 & pdays<=489.5, 0
1, 0.004, 0.195555555555556, pdays>451, 0.266666666666667
2, 0, 0, pdays>465 & month_jul>0.5, 1
1, 0.652, 0.093476872886422, balance<=841.5, 0.104369961815868
4, 0.001, 0, balance>841.5 & duration>1141.5 & duration<=1201.5 & job_self_employed<=0.5, 0
2, 0.001, 0, duration>1201.5 & duration<=1219, 1
3, 0.001, 0, duration<=1162 & duration>821.5 & job_self_employed>0.5, 0
3, 0.001, 0, age<=27.5 & pdays<=181.5 & month_mar>0.5, 1
3, 0, 0, pdays>181.5 & pdays<=184.5 & month_mar>0.5, 0
1, 0.099, 0.143508383745655, pdays>181.5, 0.173669467787115
2, 0.001, 0, duration<=483.5 & duration>481.5, 0
1, 0.923, 0.100186012799576, balance<=4042, 0.112941881366087
4, 0, 0, day<=7.5 & duration<=524.5 & duration>483.5 & education_primary>0.5, 1
3, 0.001, 0, balance>4042 & duration>483.5 & duration<=500.5, 0
1, 0.077, 0.125731069820403, balance>4042, 0.147482014388489
5, 0, 0, balance>4042 & balance<=4735.5 & duration<=524.5 & duration>483.5 & job_management>0.5, 1
4, 0, 0, balance>4735.5 & duration<=524.5 & duration>483.5 & job_management>0.5, 0
2, 0, 0, balance<=-850 & duration>524.5, 0
4, 0.002, 0, day<=18 & duration>524.5 & pdays<=149.5 & month_apr>0.5, 0
4, 0, 0, day>18 & duration>524.5 & marital_married<=0.5 & month_apr>0.5, 1
3, 0, 0, day<=6.5 & duration<=769.5 & duration>759.5, 0
4, 0, 0, day<=28.5 & duration>769.5 & duration<=837.5 & month_apr>0.5, 0
3, 0.003, 0, balance>5864 & day>28.5 & duration<=526.5, 0
1, 0.899, 0.0965510363751503, pdays<=180.5, 0.108274377114734
4, 0, 0, day<=14.5 & pdays<=180.5 & pdays>176.5 & education_primary>0.5, 1
4, 0, 0, day>14.5 & pdays<=180.5 & pdays>176.5 & education_primary>0.5, 0
1, 0.142, 0.0829333584692242, education_primary>0.5, 0.0912621359223301
3, 0.001, 0, duration>764.5 & pdays>180.5 & education_primary>0.5, 1
2, 0.121, 0.0288633233666197, duration<=399.5 & education_primary>0.5, 0.0297482837528604
3, 0.001, 0, duration>399.5 & pdays>180.5 & job_retired>0.5, 1
3, 0.001, 0, duration<=633.5 & duration>629.5 & month_aug<=0.5, 0
3, 0.001, 0, duration<=633.5 & duration>629.5 & month_aug>0.5, 1
4, 0.002, 0, balance<=966.5 & day<=3.5 & duration>633.5 & job_unemployed<=0.5, 1
3, 0.001, 0, balance>966.5 & day<=3.5 & duration>633.5, 0
3, 0, 0, duration>633.5 & job_unemployed>0.5 & marital_divorced>0.5, 1
1, 0.809, 0.0583319978938211, duration<=367.5, 0.062200956937799
3, 0, 0, age<=69 & age>63.5 & month_jun>0.5, 1
2, 0, 0, age>69 & month_jun>0.5, 0
1, 0.989, 0.0974086948017018, duration<=1258.5, 0.109370629370629
3, 0, 0, balance<=2 & duration<=1258.5 & duration>1141.5, 1
1, 0.821, 0.107854740774914, balance>2, 0.122978436657682
3, 0.027, 0.0479542903785328, balance>2 & duration<=1258.5 & job_entrepreneur>0.5, 0.0505050505050505
2, 0.001, 0, duration>1258.5 & duration<=1289, 1
1, 0.848, 0.105123678294737, day<=26.5, 0.119373776908023
2, 0.001, 0, age<=32.5 & duration>1360.5, 1
4, 0, 0, age<=37.5 & duration<=1082.5 & duration>1009 & education_secondary>0.5, 0
3, 0, 0, age<=37.5 & duration>1488.5 & education_primary>0.5, 1
4, 0.001, 0, age<=37.5 & duration>1082.5 & duration<=1174.5 & month_may>0.5, 0
3, 0, 0, age<=37.5 & duration>1082.5 & education_unknown>0.5, 0
4, 0, 0, age>37.5 & day>22.5 & duration<=1079.5 & duration>957.5, 1
3, 0.001, 0, balance<=2163.5 & duration>1079.5 & duration<=1112, 1
4, 0.001, 0, age>37.5 & balance>2163.5 & balance<=2945 & duration>1079.5, 0
1, 0.684, 0.0947537991851782, balance<=972.5, 0.105987055016181
1, 0.316, 0.117768595041322, balance>972.5, 0.136363636363636
3, 0.002, 0, balance<=15062.5 & duration<=332.5 & duration>330.5, 0
3, 0, 0, balance>15062.5 & duration<=334.5 & duration>330.5, 1
3, 0.001, 0, duration<=334.5 & duration>332.5 & poutcome_unknown<=0.5, 0
3, 0.001, 0, duration<=334.5 & duration>332.5 & marital_married<=0.5, 0
4, 0, 0, balance<=170.5 & balance>145.5 & duration>334.5 & month_aug>0.5, 1
3, 0.012, 0.0217283950617284, balance<=291.5 & balance>274.5 & duration<=762.5, 0.0222222222222222
3, 0.002, 0, balance<=4508.5 & balance>4388.5 & duration<=407, 0
3, 0.006, 0.0475, age>30.5 & balance>4388.5 & job_admin>0.5, 0.05
1, 0.001, 0, previous>22, 0
1, 0.98, 0.101920616392912, balance<=9466.5, 0.11518915866742
3, 0.582, 0.0722720347988261, duration<=991 & campaign>1.5 & month_dec<=0.5, 0.0784220532319392
2, 0, 0, age>76.5 & duration>991, 1
4, 0.001, 0, age<=54.5 & pdays<=129 & marital_single<=0.5 & month_dec>0.5, 1
1, 0.877, 0.11418033184437, duration>66, 0.131462799495586
2, 0, 0, job_admin>0.5 & month_dec>0.5, 0
1, 0.678, 0.0942167430237401, balance<=952, 0.10530612244898
3, 0.001, 0, duration>276 & marital_single>0.5 & month_dec>0.5, 1
3, 0, 0, balance<=952 & day>28.5 & month_dec>0.5, 1
3, 0, 0, age>33.5 & campaign>6.5 & month_mar>0.5, 1
3, 0.001, 0, day>17.5 & campaign<=1.5 & month_mar>0.5, 1
2, 0.008, 0.0322222222222222, balance<=-1.5 & day>28.5, 0.0333333333333333
1, 0.001, 0, previous>21.5, 0
2, 0.001, 0, pdays<=323.5 & pdays>322.5, 0
2, 0.001, 0, pdays>323.5 & pdays<=326.5, 0
4, 0.001, 0, balance>-1.5 & duration<=489.5 & duration>415.5 & pdays>323.5, 0
1, 0.969, 0.0890164777810855, duration<=888.5, 0.0987724807308022
2, 0.15, 0.0438439392301038, duration<=917.5 & loan_no<=0.5, 0.0459558823529412
3, 0.001, 0, age>38.5 & duration<=917.5 & duration>888.5, 1
2, 0.063, 0.0938197212105032, housing_yes<=0.5 & loan_no<=0.5, 0.104803493449782
3, 0.001, 0, balance<=166.5 & duration>917.5 & job_technician>0.5, 1
4, 0.001, 0, balance<=1156 & duration>917.5 & job_technician>0.5 & loan_no<=0.5, 1
4, 0, 0, balance>1156 & duration>917.5 & job_technician>0.5 & loan_no<=0.5, 0
1, 0.979, 0.0940419419706981, duration<=1033, 0.105084745762712
2, 0.001, 0, duration<=1016 & duration>1008.5, 0
2, 0.001, 0, duration<=1033 & duration>1016, 1
2, 0, 0, age<=25.5 & duration>1033, 1
1, 0.958, 0.0861900564833137, duration<=812.5, 0.0952655889145497
3, 0, 0, duration<=690.5 & duration>666.5 & job_self_employed>0.5, 0
